ID,prediction
2019 X 8 X C2041 X AS46000,-0.6009768
2019 X 8 X C2047 X AS17005,-0.713315
2019 X 8 X C2047 X AS27000,25.967283
2019 X 8 X C2047 X AS27132,0.72841203
2019 X 8 X C2047 X AS27133,8.273571
2019 X 8 X C2047 X AS27134,3.436778
2019 X 8 X C2047 X AS27137,0.039149255
2019 X 8 X C2047 X AS27138,-1.318431
2019 X 8 X C2047 X AS27139,-1.5161253
2019 X 8 X C2047 X AS42018,-1.1114846
2019 X 8 X C2047 X AS46000,-0.6469561
2019 X 8 X C2049 X AS17005,-0.9799094
2019 X 8 X C2049 X AS27000,24.98696
2019 X 8 X C2049 X AS27132,1.5807269
2019 X 8 X C2049 X AS27133,14.307163
2019 X 8 X C2049 X AS27134,11.127402
2019 X 8 X C2049 X AS27137,0.90178955
2019 X 8 X C2049 X AS27138,-1.7038049
2019 X 8 X C2049 X AS27139,-2.0369473
2019 X 8 X C2049 X AS42018,-0.85916173
2019 X 8 X C2049 X AS46000,-0.14580166
2019 X 8 X C2050 X AS17005,-0.3508072
2019 X 8 X C2050 X AS27000,25.38183
2019 X 8 X C2050 X AS27132,0.5228932
2019 X 8 X C2050 X AS27133,7.911473
2019 X 8 X C2050 X AS27134,2.3864276
2019 X 8 X C2050 X AS27137,-0.1689663
2019 X 8 X C2050 X AS27138,-0.9049647
2019 X 8 X C2050 X AS27139,-1.1932287
2019 X 8 X C2050 X AS42018,-1.056255
2019 X 8 X C2050 X AS46000,-0.7000381
2019 X 8 X C2051 X AS17005,-1.1221294
2019 X 8 X C2051 X AS27000,24.333595
2019 X 8 X C2051 X AS27132,9.461585
2019 X 8 X C2051 X AS27133,41.319714
2019 X 8 X C2051 X AS27134,43.020103
2019 X 8 X C2051 X AS27137,7.119406
2019 X 8 X C2051 X AS27138,2.6562696
2019 X 8 X C2051 X AS27139,-2.7577295
2019 X 8 X C2051 X AS42018,-0.03906879
2019 X 8 X C2051 X AS46000,2.2641904
2019 X 8 X C2052 X AS17005,1.5770206
2019 X 8 X C2052 X AS27000,28.684298
2019 X 8 X C2052 X AS27132,0.94005847
2019 X 8 X C2052 X AS27133,5.109901
2019 X 8 X C2052 X AS27134,1.5555072
2019 X 8 X C2052 X AS27137,-0.43515435
2019 X 8 X C2052 X AS27138,-0.34150368
2019 X 8 X C2052 X AS27139,-0.7194691
2019 X 8 X C2052 X AS42018,-1.1831334
2019 X 8 X C2052 X AS46000,-1.1375566
2019 X 8 X C2053 X AS17005,-1.4115747
2019 X 8 X C2053 X AS27000,23.843737
2019 X 8 X C2053 X AS27132,1.613249
2019 X 8 X C2053 X AS27133,12.171333
2019 X 8 X C2053 X AS27134,6.7965145
2019 X 8 X C2053 X AS27137,0.0985398
2019 X 8 X C2053 X AS27138,-1.726848
2019 X 8 X C2053 X AS27139,-1.7105979
2019 X 8 X C2053 X AS42018,-0.7165103
2019 X 8 X C2053 X AS46000,-0.23080221
2019 X 8 X C2055 X AS17005,-0.6738672
2019 X 8 X C2055 X AS27000,24.026735
2019 X 8 X C2055 X AS27132,0.35691217
2019 X 8 X C2055 X AS27133,9.084457
2019 X 8 X C2055 X AS27134,5.9436235
2019 X 8 X C2055 X AS27137,0.45502308
2019 X 8 X C2055 X AS27138,-1.3388461
2019 X 8 X C2055 X AS27139,-1.538367
2019 X 8 X C2055 X AS42018,-1.098474
2019 X 8 X C2055 X AS46000,-0.6149683
2019 X 8 X C2056 X AS17005,-0.84220666
2019 X 8 X C2056 X AS27000,24.325262
2019 X 8 X C2056 X AS27132,6.067894
2019 X 8 X C2056 X AS27133,36.61293
2019 X 8 X C2056 X AS27134,37.90409
2019 X 8 X C2056 X AS27137,6.455989
2019 X 8 X C2056 X AS27138,2.5090985
2019 X 8 X C2056 X AS27139,-2.605032
2019 X 8 X C2056 X AS42018,-1.224699
2019 X 8 X C2056 X AS46000,1.0195785
2019 X 8 X C2057 X AS17005,0.97906446
2019 X 8 X C2057 X AS27000,28.212183
2019 X 8 X C2057 X AS27132,1.8193343
2019 X 8 X C2057 X AS27133,14.67371
2019 X 8 X C2057 X AS27134,11.738597
2019 X 8 X C2057 X AS27137,1.0291419
2019 X 8 X C2057 X AS27138,-1.3430134
2019 X 8 X C2057 X AS27139,-2.0046265
2019 X 8 X C2057 X AS42018,-1.2648139
2019 X 8 X C2057 X AS46000,-0.51213324
2019 X 8 X C2059 X AS17005,-0.5459894
2019 X 8 X C2059 X AS27000,24.46519
2019 X 8 X C2059 X AS27132,2.7014282
2019 X 8 X C2059 X AS27133,13.460051
2019 X 8 X C2059 X AS27134,2.358814
2019 X 8 X C2059 X AS27137,-0.98076314
2019 X 8 X C2059 X AS27138,-1.4667915
2019 X 8 X C2059 X AS27139,-0.8004068
2019 X 8 X C2059 X AS42018,-0.2517516
2019 X 8 X C2059 X AS46000,-0.11155522
2019 X 8 X C2060 X AS17005,-0.94150686
2019 X 8 X C2060 X AS27000,22.26967
2019 X 8 X C2060 X AS27132,0.42750603
2019 X 8 X C2060 X AS27133,13.634785
2019 X 8 X C2060 X AS27134,10.422336
2019 X 8 X C2060 X AS27137,0.9919841
2019 X 8 X C2060 X AS27138,-1.6117804
2019 X 8 X C2060 X AS27139,-2.1255848
2019 X 8 X C2060 X AS42018,-0.8020226
2019 X 8 X C2060 X AS46000,0.07962379
2019 X 8 X C2061 X AS17005,0.22231704
2019 X 8 X C2061 X AS27000,23.138449
2019 X 8 X C2061 X AS27132,1.349005
2019 X 8 X C2061 X AS27133,9.8861685
2019 X 8 X C2061 X AS27134,3.0063968
2019 X 8 X C2061 X AS27137,-0.15322548
2019 X 8 X C2061 X AS27138,-1.093292
2019 X 8 X C2061 X AS27139,-0.94114476
2019 X 8 X C2061 X AS42018,-0.7627245
2019 X 8 X C2061 X AS46000,-0.5353799
2019 X 8 X C2062 X AS17005,-1.0242399
2019 X 8 X C2062 X AS27000,22.739307
2019 X 8 X C2062 X AS27132,1.2194172
2019 X 8 X C2062 X AS27133,13.062795
2019 X 8 X C2062 X AS27134,8.530649
2019 X 8 X C2062 X AS27137,0.52761006
2019 X 8 X C2062 X AS27138,-1.5927277
2019 X 8 X C2062 X AS27139,-1.7532811
2019 X 8 X C2062 X AS42018,-0.6923978
2019 X 8 X C2062 X AS46000,-0.18067735
2019 X 8 X C2063 X AS17005,-0.472646
2019 X 8 X C2063 X AS27000,22.961224
2019 X 8 X C2063 X AS27132,1.2200401
2019 X 8 X C2063 X AS27133,12.695576
2019 X 8 X C2063 X AS27134,9.514768
2019 X 8 X C2063 X AS27137,1.1520122
2019 X 8 X C2063 X AS27138,-1.1206908
2019 X 8 X C2063 X AS27139,-1.8210032
2019 X 8 X C2063 X AS42018,-1.3142056
2019 X 8 X C2063 X AS46000,-0.56750846
2019 X 8 X C2064 X AS17005,-0.59663725
2019 X 8 X C2064 X AS27000,23.571007
2019 X 8 X C2064 X AS27132,15.501476
2019 X 8 X C2064 X AS27133,57.171516
2019 X 8 X C2064 X AS27134,62.089363
2019 X 8 X C2064 X AS27137,10.18808
2019 X 8 X C2064 X AS27138,8.5720005
2019 X 8 X C2064 X AS27139,2.5172875
2019 X 8 X C2064 X AS42018,-0.95472264
2019 X 8 X C2064 X AS46000,3.1101701
2019 X 8 X C2065 X AS17005,3.6783671
2019 X 8 X C2065 X AS27000,30.522182
2019 X 8 X C2065 X AS27132,3.3517363
2019 X 8 X C2065 X AS27133,19.248962
2019 X 8 X C2065 X AS27134,8.7666445
2019 X 8 X C2065 X AS27137,0.2761385
2019 X 8 X C2065 X AS27138,-1.0555896
2019 X 8 X C2065 X AS27139,-1.2816556
2019 X 8 X C2065 X AS42018,-1.000067
2019 X 8 X C2065 X AS46000,-0.9072057
2019 X 8 X C2066 X AS17005,-1.0337775
2019 X 8 X C2066 X AS27000,22.62053
2019 X 8 X C2066 X AS27132,4.3415995
2019 X 8 X C2066 X AS27133,17.716661
2019 X 8 X C2066 X AS27134,20.545599
2019 X 8 X C2066 X AS27137,2.2099385
2019 X 8 X C2066 X AS27138,-1.1675744
2019 X 8 X C2066 X AS27139,-2.584459
2019 X 8 X C2066 X AS42018,-0.67137355
2019 X 8 X C2066 X AS46000,0.5241951
2019 X 8 X C2068 X AS17005,0.037890762
2019 X 8 X C2068 X AS27000,23.44713
2019 X 8 X C2068 X AS27132,1.9745755
2019 X 8 X C2068 X AS27133,12.530309
2019 X 8 X C2068 X AS27134,9.354341
2019 X 8 X C2068 X AS27137,0.6778921
2019 X 8 X C2068 X AS27138,-1.5479755
2019 X 8 X C2068 X AS27139,-1.8012705
2019 X 8 X C2068 X AS42018,-0.9274905
2019 X 8 X C2068 X AS46000,-0.37382376
2019 X 8 X C2069 X AS17005,-0.62486804
2019 X 8 X C2069 X AS27000,22.30906
2019 X 8 X C2069 X AS27132,10.203616
2019 X 8 X C2069 X AS27133,41.9169
2019 X 8 X C2069 X AS27134,31.712906
2019 X 8 X C2069 X AS27137,5.716095
2019 X 8 X C2069 X AS27138,1.0956271
2019 X 8 X C2069 X AS27139,-2.7133718
2019 X 8 X C2069 X AS42018,0.26354876
2019 X 8 X C2069 X AS46000,2.03559
2019 X 8 X C2070 X AS17005,1.0918155
2019 X 8 X C2070 X AS27000,23.835451
2019 X 8 X C2070 X AS27132,0.5575806
2019 X 8 X C2070 X AS27133,9.380371
2019 X 8 X C2070 X AS27134,3.0025113
2019 X 8 X C2070 X AS27137,-0.076268345
2019 X 8 X C2070 X AS27138,-0.83155215
2019 X 8 X C2070 X AS27139,-1.0766733
2019 X 8 X C2070 X AS42018,-1.1282232
2019 X 8 X C2070 X AS46000,-0.74535584
2019 X 8 X C2071 X AS17005,-0.25645646
2019 X 8 X C2071 X AS27000,20.738045
2019 X 8 X C2071 X AS27132,1.3357264
2019 X 8 X C2071 X AS27133,6.0662127
2019 X 8 X C2071 X AS27134,2.4946516
2019 X 8 X C2071 X AS27137,-0.24568203
2019 X 8 X C2071 X AS27138,-1.0338813
2019 X 8 X C2071 X AS27139,-0.90849155
2019 X 8 X C2071 X AS42018,-0.6287264
2019 X 8 X C2071 X AS46000,-0.4962886
2019 X 8 X C2127 X AS17005,-1.0443661
2019 X 8 X C2127 X AS27000,20.490627
2019 X 8 X C2127 X AS27132,0.92532754
2019 X 8 X C2127 X AS27133,7.6361156
2019 X 8 X C2127 X AS27134,3.4653096
2019 X 8 X C2127 X AS27137,0.0778825
2019 X 8 X C2127 X AS27138,-1.1915622
2019 X 8 X C2127 X AS27139,-0.9363023
2019 X 8 X C2127 X AS42018,-0.57763034
2019 X 8 X C2127 X AS46000,-0.40290266
2019 X 8 X C2131 X AS17005,-1.1779764
2019 X 8 X C2131 X AS27000,20.76108
2019 X 8 X C2131 X AS27132,0.322401
2019 X 8 X C2131 X AS27133,6.682912
2019 X 8 X C2131 X AS27134,2.7976046
2019 X 8 X C2131 X AS27137,-0.031573355
2019 X 8 X C2131 X AS27138,-1.0013328
2019 X 8 X C2131 X AS27139,-1.1843854
2019 X 8 X C2131 X AS42018,-0.89526856
2019 X 8 X C2131 X AS46000,-0.3553986
2019 X 8 X C2168 X AS17005,-0.7894803
2019 X 8 X C2168 X AS27000,20.423992
2019 X 8 X C2168 X AS27132,0.7949705
2019 X 8 X C2168 X AS27133,5.6348004
2019 X 8 X C2168 X AS27134,2.744192
2019 X 8 X C2168 X AS27137,0.07528183
2019 X 8 X C2168 X AS27138,-0.89156145
2019 X 8 X C2168 X AS27139,-1.202138
2019 X 8 X C2168 X AS42018,-0.9929031
2019 X 8 X C2168 X AS46000,-0.5664552
2019 X 8 X C2194 X AS17005,-0.75296557
2019 X 8 X C2194 X AS27000,20.173637
2019 X 8 X C2194 X AS27132,0.84775317
2019 X 8 X C2194 X AS27133,7.9904246
2019 X 8 X C2194 X AS27134,2.3971498
2019 X 8 X C2194 X AS27137,-0.4351801
2019 X 8 X C2194 X AS27138,-1.1133103
2019 X 8 X C2194 X AS27139,-0.88194895
2019 X 8 X C2194 X AS42018,-0.5206586
2019 X 8 X C2194 X AS46000,-0.24048954
2019 X 8 X C2214 X AS17005,-0.8946055
2019 X 8 X C2214 X AS27000,19.57817
2019 X 8 X C2214 X AS27132,0.5595029
2019 X 8 X C2214 X AS27133,8.745829
2019 X 8 X C2214 X AS27134,3.7152915
2019 X 8 X C2214 X AS27137,0.19841775
2019 X 8 X C2214 X AS27138,-1.419652
2019 X 8 X C2214 X AS27139,-1.3885372
2019 X 8 X C2214 X AS42018,-0.6949526
2019 X 8 X C2214 X AS46000,-0.24333724
2019 X 8 X C3001 X AS17005,-0.6096849
2019 X 8 X C3001 X AS27000,20.186302
2019 X 8 X C3001 X AS27132,0.6183656
2019 X 8 X C3001 X AS27133,10.656151
2019 X 8 X C3001 X AS27134,2.7790942
2019 X 8 X C3001 X AS27137,-0.3822156
2019 X 8 X C3001 X AS27138,-1.2582809
2019 X 8 X C3001 X AS27139,-0.9587983
2019 X 8 X C3001 X AS42018,-0.4429105
2019 X 8 X C3001 X AS46000,-0.13496366
2019 X 8 X C3010 X AS17005,-0.6681992
2019 X 8 X C3010 X AS27000,19.37764
2019 X 8 X C3010 X AS27132,0.8777993
2019 X 8 X C3010 X AS27133,5.6199327
2019 X 8 X C3010 X AS27134,4.984879
2019 X 8 X C3010 X AS27137,0.8550161
2019 X 8 X C3010 X AS27138,-1.213915
2019 X 8 X C3010 X AS27139,-1.6505402
2019 X 8 X C3010 X AS42018,-1.2459028
2019 X 8 X C3010 X AS46000,-0.66717076
2019 X 8 X C3011 X AS17005,-0.7127775
2019 X 8 X C3011 X AS27000,20.554567
2019 X 8 X C3011 X AS27132,3.9129448
2019 X 8 X C3011 X AS27133,19.594894
2019 X 8 X C3011 X AS27134,18.472754
2019 X 8 X C3011 X AS27137,1.9120556
2019 X 8 X C3011 X AS27138,-1.3451619
2019 X 8 X C3011 X AS27139,-2.1020968
2019 X 8 X C3011 X AS42018,-0.22155261
2019 X 8 X C3011 X AS46000,0.68531597
2019 X 8 X C3012 X AS17005,0.1086697
2019 X 8 X C3012 X AS27000,20.694769
2019 X 8 X C3012 X AS27132,0.8351152
2019 X 8 X C3012 X AS27133,10.017961
2019 X 8 X C3012 X AS27134,13.841039
2019 X 8 X C3012 X AS27137,1.7282706
2019 X 8 X C3012 X AS27138,-1.1557982
2019 X 8 X C3012 X AS27139,-2.0519912
2019 X 8 X C3012 X AS42018,-1.1769407
2019 X 8 X C3012 X AS46000,-0.38058454
2019 X 8 X C3013 X AS17005,-0.4034442
2019 X 8 X C3013 X AS27000,21.129545
2019 X 8 X C3013 X AS27132,1.5782388
2019 X 8 X C3013 X AS27133,9.187013
2019 X 8 X C3013 X AS27134,2.0654564
2019 X 8 X C3013 X AS27137,-0.6807849
2019 X 8 X C3013 X AS27138,-1.0016755
2019 X 8 X C3013 X AS27139,-0.44160774
2019 X 8 X C3013 X AS42018,-0.3549866
2019 X 8 X C3013 X AS46000,-0.40384412
2019 X 8 X C3014 X AS17005,-1.3563032
2019 X 8 X C3014 X AS27000,17.616056
2019 X 8 X C3014 X AS27132,0.7310176
2019 X 8 X C3014 X AS27133,6.0428405
2019 X 8 X C3014 X AS27134,2.5491877
2019 X 8 X C3014 X AS27137,-0.20560339
2019 X 8 X C3014 X AS27138,-1.1720942
2019 X 8 X C3014 X AS27139,-1.1574324
2019 X 8 X C3014 X AS42018,-0.62752426
2019 X 8 X C3014 X AS46000,-0.16936219
2019 X 8 X C3015 X AS17005,-0.7135218
2019 X 8 X C3015 X AS27000,17.66613
2019 X 8 X C3015 X AS27132,0.81137276
2019 X 8 X C3015 X AS27133,5.6476784
2019 X 8 X C3015 X AS27134,3.4158213
2019 X 8 X C3015 X AS27137,0.38399872
2019 X 8 X C3015 X AS27138,-1.1322787
2019 X 8 X C3015 X AS27139,-1.4710972
2019 X 8 X C3015 X AS42018,-0.9424186
2019 X 8 X C3015 X AS46000,-0.43374538
2019 X 8 X C3016 X AS17005,-0.6863612
2019 X 8 X C3016 X AS27000,18.68058
2019 X 8 X C3016 X AS27132,1.0560482
2019 X 8 X C3016 X AS27133,5.7139277
2019 X 8 X C3016 X AS27134,2.9622033
2019 X 8 X C3016 X AS27137,-0.103836894
2019 X 8 X C3016 X AS27138,-1.243541
2019 X 8 X C3016 X AS27139,-1.1417125
2019 X 8 X C3016 X AS42018,-0.6024043
2019 X 8 X C3016 X AS46000,-0.3533097
2019 X 8 X C3017 X AS17005,-0.83741087
2019 X 8 X C3017 X AS27000,17.642223
2019 X 8 X C3017 X AS27132,0.7800561
2019 X 8 X C3017 X AS27133,11.198878
2019 X 8 X C3017 X AS27134,9.367685
2019 X 8 X C3017 X AS27137,0.7778827
2019 X 8 X C3017 X AS27138,-1.645524
2019 X 8 X C3017 X AS27139,-1.6543938
2019 X 8 X C3017 X AS42018,-0.6366161
2019 X 8 X C3017 X AS46000,-0.17723098
2019 X 8 X C3018 X AS17005,-0.45824656
2019 X 8 X C3018 X AS27000,18.633474
2019 X 8 X C3018 X AS27132,0.7930434
2019 X 8 X C3018 X AS27133,5.589513
2019 X 8 X C3018 X AS27134,3.3748794
2019 X 8 X C3018 X AS27137,0.30917636
2019 X 8 X C3018 X AS27138,-1.1065022
2019 X 8 X C3018 X AS27139,-1.4465381
2019 X 8 X C3018 X AS42018,-0.9808726
2019 X 8 X C3018 X AS46000,-0.55381954
2019 X 8 X C3019 X AS17005,-0.8241347
2019 X 8 X C3019 X AS27000,17.862005
2019 X 8 X C3019 X AS27132,0.862654
2019 X 8 X C3019 X AS27133,8.732788
2019 X 8 X C3019 X AS27134,16.018276
2019 X 8 X C3019 X AS27137,2.6326592
2019 X 8 X C3019 X AS27138,-0.39529136
2019 X 8 X C3019 X AS27139,-2.7594442
2019 X 8 X C3019 X AS42018,-1.5454047
2019 X 8 X C3019 X AS46000,0.15029088
2019 X 8 X C3020 X AS17005,0.19018444
2019 X 8 X C3020 X AS27000,20.515797
2019 X 8 X C3020 X AS27132,3.1865826
2019 X 8 X C3020 X AS27133,15.184984
2019 X 8 X C3020 X AS27134,16.853344
2019 X 8 X C3020 X AS27137,1.6245239
2019 X 8 X C3020 X AS27138,-1.3026661
2019 X 8 X C3020 X AS27139,-2.4126291
2019 X 8 X C3020 X AS42018,-0.6022587
2019 X 8 X C3020 X AS46000,0.47289947
2019 X 8 X C3021 X AS17005,-0.06383309
2019 X 8 X C3021 X AS27000,19.327312
2019 X 8 X C3021 X AS27132,1.1241121
2019 X 8 X C3021 X AS27133,6.7412286
2019 X 8 X C3021 X AS27134,1.7357428
2019 X 8 X C3021 X AS27137,-1.0275462
2019 X 8 X C3021 X AS27138,-1.045495
2019 X 8 X C3021 X AS27139,-0.47907043
2019 X 8 X C3021 X AS42018,-0.13255128
2019 X 8 X C3021 X AS46000,-0.18493241
2019 X 8 X C3022 X AS17005,-1.0350915
2019 X 8 X C3022 X AS27000,14.977702
2019 X 8 X C3022 X AS27132,0.9118639
2019 X 8 X C3022 X AS27133,6.0275264
2019 X 8 X C3022 X AS27134,2.3377914
2019 X 8 X C3022 X AS27137,-0.399235
2019 X 8 X C3022 X AS27138,-1.0630141
2019 X 8 X C3022 X AS27139,-0.78590524
2019 X 8 X C3022 X AS42018,-0.42352375
2019 X 8 X C3022 X AS46000,-0.08054352
2019 X 8 X C3023 X AS17005,-0.8514442
2019 X 8 X C3023 X AS27000,15.419397
2019 X 8 X C3023 X AS27132,0.57350564
2019 X 8 X C3023 X AS27133,6.4806037
2019 X 8 X C3023 X AS27134,2.4332364
2019 X 8 X C3023 X AS27137,-0.3034898
2019 X 8 X C3023 X AS27138,-0.991441
2019 X 8 X C3023 X AS27139,-0.9071526
2019 X 8 X C3023 X AS42018,-0.55278397
2019 X 8 X C3023 X AS46000,-0.18316537
2019 X 8 X C3043 X AS17005,-0.6978003
2019 X 8 X C3043 X AS27000,15.628579
2019 X 8 X C3043 X AS27132,0.95190716
2019 X 8 X C3043 X AS27133,5.493819
2019 X 8 X C3043 X AS27134,2.0298316
2019 X 8 X C3043 X AS27137,-0.43661803
2019 X 8 X C3043 X AS27138,-0.8539587
2019 X 8 X C3043 X AS27139,-0.7346337
2019 X 8 X C3043 X AS42018,-0.48957208
2019 X 8 X C3043 X AS46000,-0.2772409
2019 X 8 X C4001 X AS17005,-0.8380184
2019 X 8 X C4001 X AS27000,15.107252
2019 X 8 X C4001 X AS27132,0.8497254
2019 X 8 X C4001 X AS27133,7.133244
2019 X 8 X C4001 X AS27134,3.3565378
2019 X 8 X C4001 X AS27137,0.55122375
2019 X 8 X C4001 X AS27138,-1.2510107
2019 X 8 X C4001 X AS27139,-1.5325243
2019 X 8 X C4001 X AS42018,-0.90024376
2019 X 8 X C4001 X AS46000,-0.33943087
2019 X 8 X C4002 X AS17005,-0.6993364
2019 X 8 X C4002 X AS27000,16.340418
2019 X 8 X C4002 X AS27132,0.72725976
2019 X 8 X C4002 X AS27133,7.8189645
2019 X 8 X C4002 X AS27134,2.7381713
2019 X 8 X C4002 X AS27137,-0.43835932
2019 X 8 X C4002 X AS27138,-1.4242948
2019 X 8 X C4002 X AS27139,-0.9589882
2019 X 8 X C4002 X AS42018,-0.3379165
2019 X 8 X C4002 X AS46000,0.017445892
2019 X 8 X C4003 X AS17005,-0.6443723
2019 X 8 X C4003 X AS27000,14.759117
2019 X 8 X C4003 X AS27132,0.98060703
2019 X 8 X C4003 X AS27133,5.530251
2019 X 8 X C4003 X AS27134,4.12152
2019 X 8 X C4003 X AS27137,0.5866458
2019 X 8 X C4003 X AS27138,-1.4788969
2019 X 8 X C4003 X AS27139,-1.7357854
2019 X 8 X C4003 X AS42018,-0.8569634
2019 X 8 X C4003 X AS46000,-0.15906975
2019 X 8 X C4014 X AS17005,-0.4779109
2019 X 8 X C4014 X AS27000,16.233047
2019 X 8 X C4014 X AS27132,5.58646
2019 X 8 X C4014 X AS27133,22.24623
2019 X 8 X C4014 X AS27134,9.002034
2019 X 8 X C4014 X AS27137,0.11091712
2019 X 8 X C4014 X AS27138,-1.9412777
2019 X 8 X C4014 X AS27139,-0.5038508
2019 X 8 X C4014 X AS42018,0.6762884
2019 X 8 X C4014 X AS46000,0.9112797
2019 X 8 X C4015 X AS17005,-0.1408554
2019 X 8 X C4015 X AS27000,14.127875
2019 X 8 X C4015 X AS27132,0.5148208
2019 X 8 X C4015 X AS27133,5.666812
2019 X 8 X C4015 X AS27134,3.392375
2019 X 8 X C4015 X AS27137,0.54363096
2019 X 8 X C4015 X AS27138,-0.9776169
2019 X 8 X C4015 X AS27139,-1.4434764
2019 X 8 X C4015 X AS42018,-1.2248383
2019 X 8 X C4015 X AS46000,-0.591959
2019 X 8 X C4016 X AS17005,-0.7000252
2019 X 8 X C4016 X AS27000,15.830912
2019 X 8 X C4016 X AS27132,0.82277566
2019 X 8 X C4016 X AS27133,7.397904
2019 X 8 X C4016 X AS27134,2.0398843
2019 X 8 X C4016 X AS27137,-0.651916
2019 X 8 X C4016 X AS27138,-1.2073135
2019 X 8 X C4016 X AS27139,-0.57894516
2019 X 8 X C4016 X AS42018,-0.2317839
2019 X 8 X C4016 X AS46000,-0.14699417
2019 X 8 X C4017 X AS17005,-0.8829491
2019 X 8 X C4017 X AS27000,13.661448
2019 X 8 X C4017 X AS27132,0.68488145
2019 X 8 X C4017 X AS27133,7.311952
2019 X 8 X C4017 X AS27134,2.3948636
2019 X 8 X C4017 X AS27137,-0.550786
2019 X 8 X C4017 X AS27138,-1.3445375
2019 X 8 X C4017 X AS27139,-0.8338696
2019 X 8 X C4017 X AS42018,-0.27008665
2019 X 8 X C4017 X AS46000,0.10334444
2019 X 8 X C4018 X AS17005,-0.5540682
2019 X 8 X C4018 X AS27000,13.498381
2019 X 8 X C4018 X AS27132,0.7054341
2019 X 8 X C4018 X AS27133,8.784348
2019 X 8 X C4018 X AS27134,10.461394
2019 X 8 X C4018 X AS27137,1.2629068
2019 X 8 X C4018 X AS27138,-1.7158056
2019 X 8 X C4018 X AS27139,-2.2464252
2019 X 8 X C4018 X AS42018,-0.8204003
2019 X 8 X C4018 X AS46000,0.27041012
2019 X 8 X C4019 X AS17005,-0.016134292
2019 X 8 X C4019 X AS27000,16.292181
2019 X 8 X C4019 X AS27132,1.2054894
2019 X 8 X C4019 X AS27133,13.31943
2019 X 8 X C4019 X AS27134,15.574585
2019 X 8 X C4019 X AS27137,1.2295206
2019 X 8 X C4019 X AS27138,-1.4565706
2019 X 8 X C4019 X AS27139,-1.8718297
2019 X 8 X C4019 X AS42018,-0.39546275
2019 X 8 X C4019 X AS46000,0.39237687
2019 X 8 X C4020 X AS17005,-0.03361398
2019 X 8 X C4020 X AS27000,15.913131
2019 X 8 X C4020 X AS27132,1.1981202
2019 X 8 X C4020 X AS27133,5.363685
2019 X 8 X C4020 X AS27134,1.5664892
2019 X 8 X C4020 X AS27137,-0.97896314
2019 X 8 X C4020 X AS27138,-0.954235
2019 X 8 X C4020 X AS27139,-0.30118364
2019 X 8 X C4020 X AS42018,-0.17522094
2019 X 8 X C4020 X AS46000,-0.29633957
2019 X 8 X C4021 X AS17005,-0.9905961
2019 X 8 X C4021 X AS27000,12.369889
2019 X 8 X C4021 X AS27132,1.1370053
2019 X 8 X C4021 X AS27133,5.7490244
2019 X 8 X C4021 X AS27134,2.0857444
2019 X 8 X C4021 X AS27137,-0.62171054
2019 X 8 X C4021 X AS27138,-1.3217285
2019 X 8 X C4021 X AS27139,-0.75997657
2019 X 8 X C4021 X AS42018,-0.2439504
2019 X 8 X C4021 X AS46000,-0.0015039146
2019 X 8 X C4022 X AS17005,-0.68494177
2019 X 8 X C4022 X AS27000,12.376042
2019 X 8 X C4022 X AS27132,0.8138157
2019 X 8 X C4022 X AS27133,5.853522
2019 X 8 X C4022 X AS27134,3.2875307
2019 X 8 X C4022 X AS27137,0.19336045
2019 X 8 X C4022 X AS27138,-1.4641739
2019 X 8 X C4022 X AS27139,-1.3256713
2019 X 8 X C4022 X AS42018,-0.67858976
2019 X 8 X C4022 X AS46000,-0.124789506
2019 X 8 X C4023 X AS17005,-0.5362787
2019 X 8 X C4023 X AS27000,13.595362
2019 X 8 X C4023 X AS27132,0.8422831
2019 X 8 X C4023 X AS27133,6.6451983
2019 X 8 X C4023 X AS27134,3.1277199
2019 X 8 X C4023 X AS27137,-0.27531776
2019 X 8 X C4023 X AS27138,-1.6513176
2019 X 8 X C4023 X AS27139,-1.0564578
2019 X 8 X C4023 X AS42018,-0.33376363
2019 X 8 X C4023 X AS46000,0.05433163
2019 X 8 X C4024 X AS17005,-0.5342308
2019 X 8 X C4024 X AS27000,12.952974
2019 X 8 X C4024 X AS27132,1.0020553
2019 X 8 X C4024 X AS27133,5.7533255
2019 X 8 X C4024 X AS27134,2.3816142
2019 X 8 X C4024 X AS27137,-0.5461278
2019 X 8 X C4024 X AS27138,-1.4242377
2019 X 8 X C4024 X AS27139,-0.7700131
2019 X 8 X C4024 X AS42018,-0.30130354
2019 X 8 X C4024 X AS46000,-0.056696534
2019 X 8 X C4025 X AS17005,-0.69049877
2019 X 8 X C4025 X AS27000,12.216587
2019 X 8 X C4025 X AS27132,0.4237571
2019 X 8 X C4025 X AS27133,11.94918
2019 X 8 X C4025 X AS27134,4.767569
2019 X 8 X C4025 X AS27137,-0.090465814
2019 X 8 X C4025 X AS27138,-1.8746122
2019 X 8 X C4025 X AS27139,-1.1537181
2019 X 8 X C4025 X AS42018,-0.051336676
2019 X 8 X C4025 X AS46000,0.45797056
2019 X 8 X C4026 X AS17005,-0.2245186
2019 X 8 X C4026 X AS27000,12.696384
2019 X 8 X C4026 X AS27132,0.61440504
2019 X 8 X C4026 X AS27133,7.507614
2019 X 8 X C4026 X AS27134,17.346184
2019 X 8 X C4026 X AS27137,18.314161
2019 X 8 X C4026 X AS27138,2.2046535
